Order ID,Order Date,Ship Date,Customer ID,Sales,Quantity,Profit
CA-2016-145261,12/18/2016,12/21/2016,AH-10120,28.68,3,-7.17
CA-2016-108875,9/24/2016,10/1/2016,CL-12700,21.44,2,7.504
CA-2016-108875,9/24/2016,10/1/2016,CL-12700,511.056,9,-95.823
CA-2016-141957,7/21/2016,7/21/2016,JG-15310,18.656,2,1.3992
CA-2016-141957,7/21/2016,7/21/2016,JG-15310,11.088,7,-8.1312
CA-2016-141957,7/21/2016,7/21/2016,JG-15310,66.688,1,4.168
CA-2016-141957,7/21/2016,7/21/2016,JG-15310,99.488,2,8.7052
CA-2016-142405,6/11/2016,6/15/2016,SE-20110,14.62,2,6.8714
CA-2016-142405,6/11/2016,6/15/2016,SE-20110,53.984,14,17.5448
CA-2016-142405,6/11/2016,6/15/2016,SE-20110,389.97,3,132.5898
CA-2015-141012,6/9/2015,6/11/2015,TG-21640,355.36,4,92.3936
CA-2015-141012,6/9/2015,6/11/2015,TG-21640,140.376,3,8.7735
CA-2017-127922,10/27/2017,11/3/2017,SH-19975,15.84,2,5.544
CA-2017-127922,10/27/2017,11/3/2017,SH-19975,8.448,2,2.64
CA-2016-146318,1/22/2016,1/27/2016,MC-17275,12.96,2,6.2208
CA-2014-135993,5/28/2014,6/2/2014,PJ-18835,57.408,6,5.7408
CA-2014-135993,5/28/2014,6/2/2014,PJ-18835,27.6,4,2.208
CA-2014-126802,12/29/2014,1/5/2015,ZC-21910,38.976,3,-50.6688
CA-2016-143924,7/28/2016,8/3/2016,SC-20680,20.44,7,9.198
CA-2016-143924,7/28/2016,8/3/2016,SC-20680,109.92,2,53.8608
CA-2016-141551,9/24/2016,9/30/2016,BP-11230,6.38,1,2.9348
CA-2016-141551,9/24/2016,9/30/2016,BP-11230,6.48,1,3.1104
CA-2014-164315,4/2/2014,4/8/2014,RD-19585,15.84,3,7.128
CA-2014-164315,4/2/2014,4/8/2014,RD-19585,1049.93,7,293.9804
CA-2014-164315,4/2/2014,4/8/2014,RD-19585,154.9,5,40.274
CA-2015-131072,11/5/2015,11/5/2015,KL-16645,98.352,3,35.6526
CA-2014-131541,7/28/2014,7/28/2014,CK-12205,14.32,5,5.191
CA-2014-131541,7/28/2014,7/28/2014,CK-12205,129.888,6,12.9888
CA-2014-131541,7/28/2014,7/28/2014,CK-12205,48.944,7,16.5186
CA-2015-119550,12/26/2015,12/31/2015,RB-19705,275.058,3,-90.3762
US-2015-138093,12/10/2015,12/16/2015,KM-16225,27.36,9,9.3024
US-2015-138093,12/10/2015,12/16/2015,KM-16225,44.75,5,20.585
US-2015-138093,12/10/2015,12/16/2015,KM-16225,134.99,1,36.4473
US-2015-138093,12/10/2015,12/16/2015,KM-16225,26.4,5,12.672
US-2015-138093,12/10/2015,12/16/2015,KM-16225,542.94,3,141.1644
CA-2016-126165,5/5/2016,5/7/2016,AH-10465,71.088,2,-1.7772
CA-2017-126123,10/14/2017,10/18/2017,AG-10765,27.396,9,-42.4638
CA-2017-126123,10/14/2017,10/18/2017,AG-10765,13.456,1,-23.548
CA-2016-143441,11/5/2016,11/5/2016,EB-14170,11.84,1,4.44
CA-2017-148320,11/3/2017,11/8/2017,PG-18895,35.88,6,17.5812
CA-2016-125661,11/24/2016,11/26/2016,CA-12055,40.752,3,15.282
CA-2016-125661,11/24/2016,11/26/2016,CA-12055,139.96,5,-22.7435
US-2014-123519,12/14/2014,12/21/2014,SS-20875,2.624,1,0.2952
US-2014-123519,12/14/2014,12/21/2014,SS-20875,136.53,1,-52.3365
US-2014-123519,12/14/2014,12/21/2014,SS-20875,263.96,1,42.8935
CA-2014-155593,11/3/2014,11/8/2014,RP-19390,11.64,3,3.3756
CA-2017-136000,9/22/2017,9/25/2017,SC-20440,40.176,3,14.5638
US-2015-160857,5/8/2015,5/15/2015,NW-18400,79.44,3,30.1872
US-2015-160857,5/8/2015,5/15/2015,NW-18400,357.93,3,7.1586
US-2015-160857,5/8/2015,5/15/2015,NW-18400,127.764,2,21.294
US-2015-160857,5/8/2015,5/15/2015,NW-18400,2799.944,7,1014.9797
US-2015-160857,5/8/2015,5/15/2015,NW-18400,19.44,3,9.3312
CA-2017-115805,7/31/2017,7/31/2017,KW-16435,36.792,1,4.1391
US-2014-143707,3/1/2014,3/5/2014,HR-14770,5.94,3,1.6038
CA-2017-116939,9/25/2017,9/29/2017,AG-10900,177.55,5,47.9385
CA-2015-124107,10/9/2015,10/12/2015,BM-11650,619.95,5,111.591
CA-2015-124107,10/9/2015,10/12/2015,BM-11650,29.16,3,8.4564
CA-2015-124107,10/9/2015,10/12/2015,BM-11650,57.96,7,27.2412
CA-2015-124107,10/9/2015,10/12/2015,BM-11650,29.403,3,5.2272
CA-2017-126550,3/29/2017,4/2/2017,RD-19720,81.4,5,21.164
CA-2015-138674,11/14/2015,11/17/2015,KB-16585,8.72,5,2.289
CA-2015-138674,11/14/2015,11/17/2015,KB-16585,91.176,3,4.5588
CA-2015-138674,11/14/2015,11/17/2015,KB-16585,159.968,4,29.994
CA-2016-165820,9/26/2016,9/30/2016,DW-13585,12.96,2,6.2208
CA-2014-103191,9/22/2014,9/27/2014,VG-21805,331.536,3,-82.884
CA-2015-103933,9/25/2015,9/27/2015,DR-12880,899.91,9,395.9604
CA-2015-110548,5/4/2015,5/8/2015,AH-10690,946.344,7,118.293
CA-2017-117324,12/8/2017,12/13/2017,JP-15520,178.11,3,32.0598
CA-2017-117324,12/8/2017,12/13/2017,JP-15520,1089.75,3,305.13
CA-2017-117324,12/8/2017,12/13/2017,JP-15520,61.06,2,28.0876
CA-2017-117324,12/8/2017,12/13/2017,JP-15520,459.92,4,41.3928
CA-2017-117324,12/8/2017,12/13/2017,JP-15520,27.52,4,12.6592
CA-2017-143574,6/29/2017,7/2/2017,DR-12880,638.82,9,185.2578
CA-2017-143574,6/29/2017,7/2/2017,DR-12880,30.69,3,7.9794
CA-2017-143574,6/29/2017,7/2/2017,DR-12880,25.16,2,8.5544
CA-2014-111773,6/29/2014,7/3/2014,JK-15625,13.92,3,4.872
CA-2014-148614,1/20/2014,1/25/2014,MV-17485,19.36,2,9.2928
CA-2014-148614,1/20/2014,1/25/2014,MV-17485,19.3,2,5.79
CA-2017-156139,12/31/2016,1/6/2017,BP-11155,38.376,3,13.4316
US-2017-147886,3/28/2017,3/31/2017,DH-13075,12.96,2,6.3504
US-2017-147886,3/28/2017,3/31/2017,DH-13075,26.48,1,10.0624
US-2017-147886,3/28/2017,3/31/2017,DH-13075,532.72,2,53.272
US-2017-147886,3/28/2017,3/31/2017,DH-13075,26.72,4,12.8256
US-2017-147886,3/28/2017,3/31/2017,DH-13075,20.04,3,9.6192
US-2017-147886,3/28/2017,3/31/2017,DH-13075,795.48,7,7.9548
US-2017-147886,3/28/2017,3/31/2017,DH-13075,21.56,7,6.8992
CA-2016-113733,12/8/2016,12/12/2016,LH-16900,249.584,2,31.198
CA-2016-113733,12/8/2016,12/12/2016,LH-16900,68.112,3,17.8794
CA-2016-113733,12/8/2016,12/12/2016,LH-16900,16.56,3,-2.484
CA-2017-104913,11/18/2017,11/22/2017,DK-13090,74.95,5,36.7255
CA-2014-145800,5/30/2014,6/5/2014,SS-20410,355.455,3,-184.8366
CA-2016-125850,1/22/2016,1/28/2016,FP-14320,44.4,3,22.2
CA-2016-125850,1/22/2016,1/28/2016,FP-14320,20.65,5,9.499
CA-2016-118514,2/3/2016,2/10/2016,LC-17050,866.4,4,225.264
CA-2015-150749,3/29/2015,4/3/2015,AS-10240,5.56,2,1.4456
CA-2014-163748,10/14/2014,10/18/2014,HG-15025,3.16,4,-8.532
CA-2014-163748,10/14/2014,10/18/2014,HG-15025,1999.96,5,624.9875
CA-2015-119634,8/11/2015,8/16/2015,BW-11065,46.152,3,12.1149
CA-2015-149300,11/22/2015,11/23/2015,BH-11710,32.985,3,-1.9791
US-2016-111528,12/30/2016,12/30/2016,JP-16135,481.32,4,125.1432
US-2016-111528,12/30/2016,12/30/2016,JP-16135,6.384,1,2.1546
CA-2017-158169,8/12/2017,8/15/2017,JM-16195,542.94,3,152.0232
CA-2017-158169,8/12/2017,8/15/2017,JM-16195,54.92,4,19.7712
CA-2015-162047,11/3/2015,11/5/2015,FH-14365,1448.82,10,209.274
CA-2015-117772,9/10/2015,9/12/2015,MC-17575,353.88,6,17.694
US-2014-126340,11/8/2014,11/14/2014,EB-13870,333.576,3,25.0182
CA-2016-149685,10/8/2016,10/15/2016,PM-19135,60.144,6,20.2986
CA-2017-126396,9/8/2017,9/12/2017,AR-10345,85.2,6,20.235
CA-2015-154900,2/25/2015,3/1/2015,SS-20875,3.15,1,1.512
CA-2015-154900,2/25/2015,3/1/2015,SS-20875,22.72,4,10.224
CA-2015-103835,9/24/2015,9/28/2015,SC-20440,14.91,3,4.6221
CA-2015-103835,9/24/2015,9/28/2015,SC-20440,1158.12,4,335.8548
CA-2015-158939,11/26/2015,12/1/2015,EA-14035,599.99,1,233.9961
CA-2016-117408,8/31/2016,9/6/2016,TP-21130,23.968,2,2.3968
CA-2016-142398,4/12/2016,4/16/2016,BP-11290,638.288,7,-31.9144
CA-2016-142398,4/12/2016,4/16/2016,BP-11290,13.208,1,4.6228
CA-2016-105277,12/4/2016,12/8/2016,LM-17065,15.528,3,5.823
CA-2016-112060,12/4/2016,12/9/2016,KT-16465,104.85,1,50.328
CA-2014-105270,11/11/2014,11/18/2014,AP-10915,30.48,3,7.9248
CA-2014-105270,11/11/2014,11/18/2014,AP-10915,112.648,1,11.2648
US-2015-159513,4/2/2015,4/9/2015,JD-15790,71.976,3,24.2919
CA-2015-155586,12/12/2015,12/16/2015,XP-21865,2.21,1,0.5967
CA-2015-155586,12/12/2015,12/16/2015,XP-21865,15.52,4,7.4496
CA-2015-155586,12/12/2015,12/16/2015,XP-21865,36.44,4,16.398
CA-2017-141117,10/2/2017,10/8/2017,JK-16090,217.764,6,-384.7164
CA-2017-141117,10/2/2017,10/8/2017,JK-16090,39.072,6,4.3956
CA-2017-141117,10/2/2017,10/8/2017,JK-16090,22.638,7,-16.6012
CA-2017-141117,10/2/2017,10/8/2017,JK-16090,95.144,7,10.7037
CA-2017-115070,4/10/2017,4/14/2017,MG-18205,12.32,5,1.848
CA-2017-115070,4/10/2017,4/14/2017,MG-18205,4.419,3,-3.0933
CA-2017-140186,9/29/2017,10/2/2017,PG-18820,35.0,7,16.8
CA-2017-140186,9/29/2017,10/2/2017,PG-18820,72.784,1,0.0
CA-2017-140186,9/29/2017,10/2/2017,PG-18820,97.84,2,25.4384
CA-2017-140186,9/29/2017,10/2/2017,PG-18820,51.75,1,15.525
CA-2017-140186,9/29/2017,10/2/2017,PG-18820,46.672,2,16.3352
CA-2014-124856,9/29/2014,10/3/2014,LD-17005,1395.54,9,362.8404
CA-2014-124856,9/29/2014,10/3/2014,LD-17005,117.36,4,36.3816
CA-2014-124856,9/29/2014,10/3/2014,LD-17005,18.9,3,8.694
CA-2014-124856,9/29/2014,10/3/2014,LD-17005,77.52,2,37.9848
CA-2014-166716,8/20/2014,8/25/2014,CR-12730,421.372,2,-6.0196
CA-2014-123225,7/11/2014,7/14/2014,MN-17935,575.968,4,43.1976
CA-2014-123225,7/11/2014,7/14/2014,MN-17935,10.368,2,3.6288
CA-2015-163440,3/22/2015,3/24/2015,RD-19900,15.984,2,1.1988
US-2017-106796,5/12/2017,5/19/2017,JP-16135,10.272,3,1.1556
CA-2017-113873,11/13/2017,11/19/2017,KE-16420,61.792,4,6.1792
CA-2017-113873,11/13/2017,11/19/2017,KE-16420,205.9992,3,-27.2646
CA-2016-149783,9/4/2016,9/7/2016,DL-13315,12.192,3,4.1148
CA-2016-149783,9/4/2016,9/7/2016,DL-13315,87.168,2,8.7168
CA-2016-149783,9/4/2016,9/7/2016,DL-13315,31.744,2,8.3328
CA-2016-125017,2/6/2016,2/11/2016,KB-16240,132.224,4,-18.1808
US-2015-163279,3/22/2015,3/26/2015,JD-16150,105.52,4,48.5392
US-2015-163279,3/22/2015,3/26/2015,JD-16150,91.96,2,15.6332
US-2015-163279,3/22/2015,3/26/2015,JD-16150,1487.976,3,185.997
CA-2015-150196,7/2/2015,7/3/2015,SR-20740,19.44,3,9.3312
US-2015-106495,6/15/2015,6/17/2015,AC-10450,11.672,1,-0.7295
CA-2014-124730,11/26/2014,11/26/2014,LS-17245,279.96,4,78.3888
CA-2014-124730,11/26/2014,11/26/2014,LS-17245,12.912,3,4.6806
CA-2014-124730,11/26/2014,11/26/2014,LS-17245,17.088,4,5.7672
CA-2014-124730,11/26/2014,11/26/2014,LS-17245,93.15,9,44.712
CA-2014-124730,11/26/2014,11/26/2014,LS-17245,11.52,4,5.6448
CA-2017-117632,5/12/2017,5/18/2017,CS-12175,238.62,2,4.7724
CA-2017-117632,5/12/2017,5/18/2017,CS-12175,7.77,1,2.0979
CA-2017-117632,5/12/2017,5/18/2017,CS-12175,285.48,5,-10.7055
CA-2017-117632,5/12/2017,5/18/2017,CS-12175,19.168,4,6.4692
CA-2014-115056,5/2/2014,5/2/2014,AR-10510,26.136,3,1.9602
CA-2017-161067,9/3/2017,9/6/2017,KB-16405,419.4,4,201.312
CA-2017-161067,9/3/2017,9/6/2017,KB-16405,90.801,1,14.1246
CA-2017-161067,9/3/2017,9/6/2017,KB-16405,181.764,2,-8.0784
CA-2017-161067,9/3/2017,9/6/2017,KB-16405,5.56,2,2.224
CA-2016-122063,12/3/2016,12/7/2016,MM-17920,581.96,2,104.7528
CA-2016-122063,12/3/2016,12/7/2016,MM-17920,29.98,1,8.0946
CA-2015-111206,7/18/2015,7/22/2015,RF-19735,519.96,4,176.7864
CA-2016-142895,7/21/2016,7/26/2016,BP-11290,6.264,3,2.0358
CA-2016-142895,7/21/2016,7/26/2016,BP-11290,363.92,5,0.0
CA-2015-101868,6/9/2015,6/16/2015,MJ-17740,64.2,5,-42.8
CA-2015-101868,6/9/2015,6/16/2015,MJ-17740,38.52,3,-26.964
CA-2015-101868,6/9/2015,6/16/2015,MJ-17740,72.6,5,-8.1675
CA-2017-133207,11/27/2017,12/3/2017,DO-13645,57.568,4,5.7568
CA-2015-132948,3/27/2015,4/3/2015,MV-17485,83.7,5,3.348
CA-2015-134992,9/22/2015,9/26/2015,MG-17875,32.4,5,15.552
CA-2015-134992,9/22/2015,9/26/2015,MG-17875,47.98,2,11.0354
CA-2015-126725,11/17/2015,11/21/2015,BS-11665,415.968,4,51.996
CA-2015-126725,11/17/2015,11/21/2015,BS-11665,304.9,5,6.098
CA-2015-126725,11/17/2015,11/21/2015,BS-11665,80.96,4,29.1456
CA-2015-126725,11/17/2015,11/21/2015,BS-11665,777.21,7,54.4047
CA-2015-126725,11/17/2015,11/21/2015,BS-11665,32.4,5,15.552
CA-2015-126725,11/17/2015,11/21/2015,BS-11665,225.568,2,2.8196
CA-2015-126725,11/17/2015,11/21/2015,BS-11665,36.6,3,15.372
CA-2015-121783,11/10/2015,11/14/2015,PO-19180,715.64,2,178.91
CA-2015-121783,11/10/2015,11/14/2015,PO-19180,795.51,3,143.1918
CA-2015-121783,11/10/2015,11/14/2015,PO-19180,549.99,1,274.995
CA-2015-121783,11/10/2015,11/14/2015,PO-19180,74.76,3,34.3896
CA-2015-121783,11/10/2015,11/14/2015,PO-19180,29.22,3,12.8568
US-2014-138835,9/10/2014,9/14/2014,DA-13450,9.64,2,4.7236
CA-2015-112214,8/5/2015,8/11/2015,AH-10690,33.488,7,-1.2558
CA-2015-112214,8/5/2015,8/11/2015,AH-10690,23.04,3,-4.896
CA-2015-112214,8/5/2015,8/11/2015,AH-10690,1.362,1,-2.1792
CA-2015-112214,8/5/2015,8/11/2015,AH-10690,14.76,5,-11.439
US-2017-153255,9/3/2017,9/7/2017,JK-15730,239.666,2,14.098
CA-2015-108119,11/1/2015,11/8/2015,MS-17530,301.96,2,45.294
CA-2015-157434,4/29/2015,5/4/2015,JK-15640,7.968,2,2.8884
CA-2016-101525,5/1/2016,5/4/2016,CM-12235,109.92,2,53.8608
CA-2016-101525,5/1/2016,5/4/2016,CM-12235,19.44,3,9.3312
CA-2016-101525,5/1/2016,5/4/2016,CM-12235,11.16,2,4.3524
US-2014-117968,8/5/2014,8/7/2014,RS-19420,79.47,3,22.2516
US-2014-117968,8/5/2014,8/7/2014,RS-19420,4.56,2,2.0064
US-2014-117968,8/5/2014,8/7/2014,RS-19420,1133.35,5,294.671
CA-2016-158211,1/4/2016,1/8/2016,BP-11185,4.672,1,0.584
CA-2016-158211,1/4/2016,1/8/2016,BP-11185,104.58,6,-80.178
CA-2016-152247,11/7/2016,11/12/2016,MA-17995,1603.136,4,100.196
CA-2016-128223,6/14/2016,6/14/2016,EB-13705,1293.488,7,80.843
CA-2016-154235,9/24/2016,9/28/2016,RD-19900,127.95,3,21.7515
CA-2017-129910,3/30/2017,4/3/2017,ME-17320,59.76,1,16.7328
CA-2017-133095,6/4/2017,6/4/2017,EH-14005,108.08,7,54.04
CA-2017-133095,6/4/2017,6/4/2017,EH-14005,9.54,3,4.3884
CA-2015-130554,4/7/2015,4/9/2015,FM-14290,11.736,3,1.0269
CA-2014-152443,5/21/2014,5/26/2014,FG-14260,447.86,7,219.4514
CA-2014-152443,5/21/2014,5/26/2014,FG-14260,17.94,3,8.7906
CA-2014-152443,5/21/2014,5/26/2014,FG-14260,245.88,6,68.8464
CA-2016-133319,9/5/2016,9/11/2016,MV-17485,192.16,4,92.2368
CA-2016-133935,9/18/2016,9/22/2016,JW-15220,801.568,2,50.098
CA-2016-133935,9/18/2016,9/22/2016,JW-15220,368.91,9,180.7659
CA-2016-133935,9/18/2016,9/22/2016,JW-15220,885.528,9,-99.6219
CA-2016-136301,3/13/2016,3/15/2016,EH-13765,28.28,2,7.3528
CA-2016-136301,3/13/2016,3/15/2016,EH-13765,4912.59,3,196.5036
US-2014-109456,10/16/2014,10/17/2014,LS-17245,14.352,3,5.0232
US-2014-109456,10/16/2014,10/17/2014,LS-17245,179.97,3,86.3856
CA-2017-151596,10/8/2017,10/11/2017,BP-11050,42.76,1,11.1176
CA-2015-147879,5/7/2015,5/12/2015,CC-12220,45.68,2,21.0128
CA-2016-166625,4/14/2016,4/17/2016,JM-15580,25.06,2,11.7782
CA-2016-146157,11/21/2016,11/26/2016,RD-19720,38.432,1,13.4512
CA-2016-146157,11/21/2016,11/26/2016,RD-19720,21.568,2,1.6176
CA-2016-146157,11/21/2016,11/26/2016,RD-19720,81.576,3,2.0394
CA-2017-159954,9/10/2017,9/14/2017,SS-20410,2.78,1,1.3622
CA-2017-100825,9/9/2017,9/14/2017,KD-16495,99.87,3,23.9688
CA-2014-168305,11/1/2014,11/8/2014,PL-18925,44.4,3,22.2
CA-2014-168305,11/1/2014,11/8/2014,PL-18925,21.4,5,9.63
CA-2016-167682,4/3/2016,4/9/2016,ZD-21925,71.12,4,22.0472
CA-2016-167682,4/3/2016,4/9/2016,ZD-21925,259.96,4,124.7808
CA-2017-108000,1/12/2017,1/16/2017,LS-16945,9.78,1,4.89
CA-2015-146465,11/20/2015,11/24/2015,PB-18805,24.192,9,7.56
CA-2016-159639,11/27/2016,12/2/2016,PC-18745,31.56,3,10.4148
US-2017-153948,11/6/2017,11/6/2017,FM-14290,59.94,3,28.1718
US-2017-153948,11/6/2017,11/6/2017,FM-14290,45.36,4,22.2264
US-2017-153948,11/6/2017,11/6/2017,FM-14290,26.4,5,12.672
US-2017-153948,11/6/2017,11/6/2017,FM-14290,41.4,4,19.872
US-2017-153948,11/6/2017,11/6/2017,FM-14290,16.95,1,1.017
US-2016-113985,12/2/2016,12/7/2016,KD-16495,24.704,2,9.264
US-2016-113985,12/2/2016,12/7/2016,KD-16495,59.7,3,26.865
US-2016-113985,12/2/2016,12/7/2016,KD-16495,14.52,3,5.6628
US-2016-113985,12/2/2016,12/7/2016,KD-16495,104.184,3,33.8598
CA-2016-155383,12/17/2016,12/22/2016,SC-20680,46.53,3,13.0284
CA-2014-120432,8/24/2014,8/26/2014,DW-13585,25.5,3,6.63
US-2015-126977,9/17/2015,9/23/2015,PF-19120,14.9,5,1.043
US-2015-126977,9/17/2015,9/23/2015,PF-19120,87.71,7,41.2237
US-2015-126977,9/17/2015,9/23/2015,PF-19120,199.764,2,8.8784
US-2015-126977,9/17/2015,9/23/2015,PF-19120,94.6,4,27.434
US-2015-126977,9/17/2015,9/23/2015,PF-19120,4228.704,6,158.5764
US-2015-126977,9/17/2015,9/23/2015,PF-19120,2003.92,5,-25.049
US-2015-126977,9/17/2015,9/23/2015,PF-19120,209.97,3,58.7916
US-2015-126977,9/17/2015,9/23/2015,PF-19120,659.9,2,217.767
US-2015-126977,9/17/2015,9/23/2015,PF-19120,110.96,2,53.2608
US-2015-126977,9/17/2015,9/23/2015,PF-19120,67.8,4,1.356
CA-2016-130288,11/26/2016,11/30/2016,DK-13225,313.176,2,-120.0508
CA-2017-146458,11/19/2017,11/22/2017,RB-19435,22.96,7,6.6584
CA-2017-150420,6/3/2017,6/8/2017,GD-14590,1099.5,10,362.835
US-2014-118997,4/8/2014,4/12/2014,RA-19885,1215.92,8,316.1392
CA-2014-114314,10/11/2014,10/15/2014,DB-13555,7.31,1,3.4357
CA-2014-114314,10/11/2014,10/15/2014,DB-13555,8.92,4,3.9248
US-2017-169551,7/7/2017,7/9/2017,RL-19615,87.21,3,-45.3492
US-2017-169551,7/7/2017,7/9/2017,RL-19615,15.552,3,5.4432
US-2017-169551,7/7/2017,7/9/2017,RL-19615,683.988,2,-113.998
US-2017-169551,7/7/2017,7/9/2017,RL-19615,13.392,3,1.0044
US-2017-169551,7/7/2017,7/9/2017,RL-19615,16.776,3,4.8231
US-2017-169551,7/7/2017,7/9/2017,RL-19615,527.92,2,85.787
CA-2016-103107,7/4/2016,7/4/2016,RB-19465,25.4,5,8.636
CA-2016-103107,7/4/2016,7/4/2016,RB-19465,177.48,3,19.9665
CA-2016-103107,7/4/2016,7/4/2016,RB-19465,71.976,3,8.997
CA-2017-122077,5/19/2017,5/25/2017,JF-15295,95.992,1,9.5992
CA-2017-122077,5/19/2017,5/25/2017,JF-15295,13.216,4,4.2952
CA-2017-112431,10/12/2017,10/14/2017,RW-19690,435.84,12,130.752
CA-2017-112431,10/12/2017,10/14/2017,RW-19690,5.88,2,1.5876
CA-2016-151092,8/6/2016,8/13/2016,VG-21790,211.168,4,18.4772
CA-2014-104178,8/25/2014,8/29/2014,JM-15265,6.28,1,2.6376
CA-2014-104178,8/25/2014,8/29/2014,JM-15265,95.1,5,30.432
CA-2014-104178,8/25/2014,8/29/2014,JM-15265,25.92,4,12.4416
CA-2014-104178,8/25/2014,8/29/2014,JM-15265,48.84,4,13.1868
CA-2015-115924,9/14/2015,9/18/2015,BE-11455,25.9,5,12.691
CA-2017-161046,3/5/2017,3/5/2017,CB-12535,42.68,4,19.6328
CA-2017-161046,3/5/2017,3/5/2017,CB-12535,299.97,3,125.9874
CA-2017-161046,3/5/2017,3/5/2017,CB-12535,262.24,2,78.672
CA-2017-161046,3/5/2017,3/5/2017,CB-12535,234.36,6,112.4928
US-2017-141698,4/15/2017,4/21/2017,SD-20485,20.736,4,7.2576
US-2014-105151,3/30/2014,3/31/2014,SG-20890,10.5,5,2.94
CA-2014-155796,11/11/2014,11/15/2014,TS-21430,23.968,2,7.7896
CA-2014-155796,11/11/2014,11/15/2014,TS-21430,521.96,4,-250.5408
CA-2016-127138,3/12/2016,3/15/2016,DK-13225,676.55,5,6.7655
CA-2016-127138,3/12/2016,3/15/2016,DK-13225,154.9,5,40.274
CA-2016-127138,3/12/2016,3/15/2016,DK-13225,30.56,4,14.9744
CA-2016-127138,3/12/2016,3/15/2016,DK-13225,770.352,3,77.0352
CA-2017-150602,2/9/2017,2/14/2017,ML-17395,21.12,4,6.5472
CA-2014-140732,11/11/2014,11/13/2014,MA-17560,575.928,9,57.5928
CA-2014-140732,11/11/2014,11/13/2014,MA-17560,7.78,2,2.0228
CA-2014-140732,11/11/2014,11/13/2014,MA-17560,123.92,4,55.764
CA-2017-119011,8/20/2017,8/25/2017,LR-17035,17.22,3,5.166
CA-2017-119011,8/20/2017,8/25/2017,LR-17035,226.56,6,63.4368
CA-2017-119011,8/20/2017,8/25/2017,LR-17035,107.88,3,10.788
CA-2016-166912,1/15/2016,1/17/2016,BE-11335,81.98,2,40.1702
CA-2014-141726,7/20/2014,7/22/2014,CC-12145,104.85,1,50.328
CA-2014-141726,7/20/2014,7/22/2014,CC-12145,8.704,2,3.1552
CA-2014-141726,7/20/2014,7/22/2014,CC-12145,19.92,4,9.7608
CA-2014-141726,7/20/2014,7/22/2014,CC-12145,43.02,3,15.4872
CA-2017-115105,2/6/2017,2/11/2017,BD-11770,240.784,1,30.098
CA-2015-143980,12/25/2015,12/29/2015,JK-15640,414.96,2,124.488
CA-2016-135636,10/8/2016,10/13/2016,DB-13615,387.72,5,-67.851
CA-2017-102155,7/13/2017,7/17/2017,RR-19525,360.38,2,93.6988
CA-2017-102155,7/13/2017,7/17/2017,RR-19525,13.56,2,6.2376
CA-2017-116953,4/24/2017,4/25/2017,SV-20935,552.0,10,34.5
CA-2014-117765,9/7/2014,9/13/2014,RB-19465,429.9,5,111.774
CA-2014-117765,9/7/2014,9/13/2014,RB-19465,32.06,2,15.3888
CA-2014-117765,9/7/2014,9/13/2014,RB-19465,161.96,2,45.3488
CA-2014-117765,9/7/2014,9/13/2014,RB-19465,19.86,2,5.7594
CA-2016-114895,11/21/2016,11/28/2016,MV-18190,12.96,2,6.3504
CA-2017-112984,9/16/2017,9/18/2017,EH-14185,20.544,6,6.42
CA-2016-163776,7/19/2016,7/25/2016,JS-16030,185.58,6,76.0878
CA-2016-163776,7/19/2016,7/25/2016,JS-16030,77.56,2,35.6776
CA-2016-163776,7/19/2016,7/25/2016,JS-16030,87.92,4,0.8792
CA-2016-163776,7/19/2016,7/25/2016,JS-16030,245.94,6,120.5106
CA-2016-163776,7/19/2016,7/25/2016,JS-16030,8.6,1,4.042
CA-2016-163776,7/19/2016,7/25/2016,JS-16030,504.9,5,126.225
US-2017-163300,9/15/2017,9/21/2017,ES-14020,2357.488,7,884.058
US-2017-163300,9/15/2017,9/21/2017,ES-14020,369.544,7,32.3351
US-2017-163300,9/15/2017,9/21/2017,ES-14020,184.752,3,-20.7846
CA-2016-162187,12/11/2016,12/11/2016,NS-18640,64.96,5,-4.06
CA-2016-162187,12/11/2016,12/11/2016,NS-18640,13.52,2,1.69
CA-2016-162187,12/11/2016,12/11/2016,NS-18640,458.43,5,-137.529
CA-2016-162187,12/11/2016,12/11/2016,NS-18640,387.136,4,24.196
CA-2016-162187,12/11/2016,12/11/2016,NS-18640,328.59,3,-147.8655
US-2014-112991,12/10/2014,12/14/2014,SH-19975,338.352,3,4.2294
US-2014-112991,12/10/2014,12/14/2014,SH-19975,25.92,4,12.4416
US-2014-112991,12/10/2014,12/14/2014,SH-19975,91.36,4,42.0256
CA-2014-124079,12/13/2014,12/17/2014,RF-19345,87.96,3,7.6965
CA-2014-124079,12/13/2014,12/17/2014,RF-19345,5.214,2,-4.1712
US-2017-146878,9/21/2017,9/27/2017,DL-12865,12.294,1,-8.6058
CA-2017-107244,9/7/2017,9/11/2017,AG-10390,19.76,4,8.2992
CA-2015-100657,11/2/2015,11/7/2015,SW-20245,109.764,2,8.5372
CA-2017-129581,12/11/2017,12/18/2017,KN-16390,128.85,3,3.8655
CA-2017-129028,4/1/2017,4/3/2017,GB-14530,127.95,3,21.7515
CA-2015-135580,12/30/2015,1/3/2016,CL-12565,68.52,3,31.5192
CA-2015-135580,12/30/2015,1/3/2016,CL-12565,74.94,3,14.2386
CA-2015-135580,12/30/2015,1/3/2016,CL-12565,2548.56,6,286.713
CA-2015-135580,12/30/2015,1/3/2016,CL-12565,271.44,3,122.148
